X;time;peak
[128, 32, 1, 4];0.0064448749375;0.07747580978748896
[128, 32, 2, 1];0.0027780504181818184;0.17973824430756788
[128, 32, 2, 4];0.0062917965625;0.07936078349035221
[128, 32, 4, 1];0.0013951931643835618;0.35788729296313615
[128, 32, 4, 4];0.0064282149375;0.07767660378762883
[128, 64, 1, 1];0.003919655653846154;0.12738922723274076
[128, 64, 1, 4];0.003960520307692308;0.12607482501531386
[128, 64, 2, 1];0.001909534535714286;0.26148880547747044
[128, 64, 2, 4];0.003948550769230769;0.12645700509991908
[128, 128, 1, 1];0.003680769642857143;0.13565692863471715
[128, 128, 1, 4];0.003693079285714286;0.1352047616993768
[256, 16, 1, 1];0.0103122477;0.048420278419214535
[256, 16, 1, 4];0.010362709599999999;0.048184492669938836
[256, 16, 2, 1];0.005014319299999999;0.0995792000644843
